Data_Import_Number__c,Name,Phone,Fax,Website,IRS_Status__c,LegalStatus__c,YearIncorporated__c,Active Status
7422383,Parktree Community Health Center,,,www.parktreechc.org,501(c)(3),Nonprofit - Incorporated,,Active
34459555,Parkview Community Hospital Medical Center,,,www.pchmc.org,None or unknown,Commercial,,Active
7422308,Partners Against Violence,,909-383-8478,www.partnersagainstviolence.org,501(c)(3),Nonprofit - Incorporated,,Active
73496101,Path of Life Ministries,951-683-4101,951-779-2953,www.thepathoflife.com,501(c)(3),Nonprofit - Incorporated,1998,Active
15140728,Pathway from Boys to Men,,,www.pathwayfromboystomen.com,501(c)(3),Nonprofit - Incorporated,2009,Active
7422064,Patient Advocate Foundation,,757-873-8999,www.patientadvocate.org,501(c)(3),Nonprofit - Incorporated,1996,Active
7422717,Patria Church,,909-484-5288,https://www.patria.church/,501(c)(3),Faith-based,1991,Active
69026191,Patricio and Sandra Bracero Haven,,442-327-9106,www.psbhaven.org,501(c)(3),Nonprofit - Incorporated,2018,Active
7422834,Patton State Hospital,,909-425-6169,www.dsh.ca.gov/patton/,None or unknown,Government - State,,Active
73496091,Paws and Hearts,,760-836-1426,www.pawsandhearts.org,501(c)(3),Nonprofit - Incorporated,,Active
73496350,Pechanga Band of Indians,,951-695-1778,www.pechanga-nsn.gov,None or unknown,Tribal,,Active
42553233,Peer Driven Room & Board Advisory Coalition of San Bernardino County,,,No website provided by agency,None or unknown,Coalition,,Active
31561031,Peoples Care,866-351-8887,,www.peoplescare.org,501(c)(3),Nonprofit - Incorporated,2012,Active
73495985,Peppermint Ridge,,951-737-0726,www.peppermintridge.org,501(c)(3),Nonprofit - Incorporated,,Active
73495986,Perris Elementary School District,,951-940-5115,https://www.perrisesd.org/,None or unknown,Special District,,Active
73495987,Perris Union High School District,,951-940-5378,www.puhsd.org,None or unknown,Government - City,,Active
73495988,Perris Valley Chamber of Commerce,,,www.perrischamber.net,None or unknown,Nonprofit - Incorporated,1951,Active
79141001,Petting Companions,,,pettingcompanions.com,501(c)(3),Nonprofit - Incorporated,,Inactive
7422954,Phelan Memorial Library,,,http://www.sbclib.org/LibraryLocations/PhelanMemorialLibrary.aspx,None or unknown,Government - City,,Active
26786162,Phelan Pinon Hills Community Service District,,760-868-2323,www.pphcsd.org,None or unknown,Government - City,,Active
7422690,Phones 4 Charity,,,https://www.thewirelessalliance.com/,Commercial,Nonprofit - Incorporated,,Inactive
73500622,Pink Ribbon Place,951-788-3471,951-374-1886,www.pink.rchf.org,501(c)(3),Nonprofit - Incorporated,2006,Active
7422164,Planned Parenthood of Orange and San Bernardino Counties,,909-985-0351,https://www.plannedparenthood.org/planned-parenthood-orange-san-bernardino,501(c)(3),Nonprofit - Incorporated,1965,Active
73495990,Planned Parenthood of the Pacific Southwest,,,www.planned.org,501(c)(3),Nonprofit - Incorporated,,Active
93709459,Playa Vista Job Opportunities and Business Services,,,http://www.pvjobs.org/,None or unknown,None or unknown,,Active
7422808,Point of Grace Christian Fellowship,,909-944-7789,www.pointofgracecf.org,501(c)(3),Faith-based,2003,Inactive
7422494,Pomona Unified School District Child Development,,,https://childdev.pusd.org/,None or unknown,Government - City,,Active
7422273,Pomona Valley Hospital Medical Center,,,www.pvhmc.org,501(c)(3),Nonprofit - Incorporated,1941,Active
73496207,Positive Solutions,,,www.positivesolutionscounseling.org,None or unknown,Nonprofit - Incorporated,,Inactive
73502081,Power Speaks Louder,,,www.powerspeakslouder.com,501(c)(3),Nonprofit - Incorporated,,Active
93857190,Praise Chapel Moreno Valley,,,https://www.facebook.com/pastorsarnoldjosieespinozapcmv/,501(c)(3),Faith-based,1995,Active
68901447,Premier Urgent Care Centers of California,951-542-3900,,https://appleurgentcare.com/,None or unknown,Government - State,,Active
93592525,Premiere Stays,,,https://pstays.com,Commercial,None or unknown,,Active
24322135,Preventative Cardiovascular Nurses Association,,,www.pcna.net,None or unknown,Nonprofit - Incorporated,,Active
73503220,Pristine Care Home Health Services,,951-767-8120,www.pristinecarehhs.com,None or unknown,Private Practice,2013,Active
73500719,Pro Fitness 4 Health,,,www.profitness4health.com,Commercial,Commercial,,Active
73500617,Professional Tutors of America,,714-671-1887,www.professionaltutors.com/,Commercial,Commercial,1983,Active
64581281,Project Boon,,951-643-1130,https://projectboon.org,501(c)(3),Nonprofit - Incorporated,2011,Active
7422654,Project Cuddle,714-724-9724,714-433-6815,www.projectcuddle.org,501(c)(3),Nonprofit - Incorporated,1994,Active
94636217,Project Food Box,,,https://projectfoodbox.org/,Commercial,Commercial,,Active
73495991,Project KIND,,951-686-1692,www.projectkind.org,501(c)(3),Nonprofit - Incorporated,1964,Active
73496128,Project Linus,760-490-9215,309-585-0745,www.projectlinus.org,501(c)(3),Nonprofit - Incorporated,1995,Active
73502374,Project Return Peer Support Network,,323-346-0966,prpsn.org,501(c)(3),Nonprofit - Incorporated,2010,Active
7422276,Project Sister Family Services,626-966-4155,909-622-8389,www.projectsister.org,501(c)(3),Nonprofit - Incorporated,1972,Active
73496192,Project TOUCH,,951-677-2753,www.projecttouchonline.com,501(c)(3),Nonprofit - Incorporated,2003,Active
86520447,Prospect Medical System,,,https://www.prospectmedical.com/,None or unknown,Commercial,,Active
73500716,Providence Heart Ranch,,,www.providenceheartranch.org,501(c)(3),Nonprofit - Incorporated,2014,Active
7422542,Provisional Accelerated Learning Center,,909-887-8942,https://palcharteracademy.org/,501(c)(3),Nonprofit - Incorporated,1984,Active
73496353,Psych Partners,,,psychpartners.info,Commercial,Nonprofit - Incorporated,,Active
73502493,Psychological Services of Riverside,,951-552-8223,www.psychservicesriverside.org/,501(a),Nonprofit - Incorporated,2019,Active
73502451,PTSD Foundation of America,,,www.ptsdusa.org,501(c)(3),Nonprofit - Incorporated,,Active
24227012,Public Counsel,,213-385-9089,www.publiccounsel.org,501(c)(3),Nonprofit - Incorporated,,Active
76457450,Pure Land Foundation,,,www.pureland.foundation,None or unknown,Faith-based,,Active
7422120,Putting Kids First,,,www.puttingkidsfirst.org,501(c)(3),Nonprofit - Incorporated,2007,Active
74165048,Quality Conservation Services,,,https://www.qcsca.com,Commercial,Commercial,,Active
73495995,Queen of Angels Church,,951-687-6146,https://queenofangelsriverside.com/,None or unknown,Faith-based,,Active
73496330,Queen of Hearts Therapeutic Riding Center,,,www.queenofheartsranch.org,501(c)(3),Nonprofit - Incorporated,2000,Active
73496126,Quinn Community Outreach Corporation,,951-485-4031,https://www.qcoc.org/,501(c)(3),Nonprofit - Incorporated,1998,Active
73500772,Radiant Futures,,714-992-0525,radiantfutures.org,501(c)(3),Nonprofit - Incorporated,,Active
74415308,Radys Childrens Hospital San Diego,,,www.rchsd.org,501(c)(3),Nonprofit - Incorporated,1954,Active
73502306,Rainbow Pride Youth Alliance,,,https://www.rainbowprideyouthalliance.org/,501(c)(3),Nonprofit - Incorporated,2001,Active
93872599,Raincross Boxing Academy,,,https://raincrossboxingacademy.org/,501(c)(3),Nonprofit - Incorporated,2015,Active
73496326,Ranch Creek Recovery,,951-506-6445,www.ranchcreekrecovery.com,None or unknown,Private Practice,2010,Active
73495884,Ranch Recovery Centers,760-329-2959,760-329-2953,www.ranchrecovery.org,501(c)(3),Nonprofit - Incorporated,1972,Active
73495997,Rancho Counseling Center,,,www.ranchocounselingcenter.com,None or unknown,Private Practice,2013,Inactive
25226409,Rancho Cucamonga Seventh Day Adventist Church,,,https://www.ranchoadventist.org/,501(c)(3),Faith-based,,Active
73496080,Rancho Mirage Chamber of Commerce,,760-779-9684,www.ranchomiragechamber.org,501(c)(3),Membership,1955,Active
73496092,Rancho Mirage Public Library,,,www.ranchomiragelibrary.org,None or unknown,Government - City,,Active
34936712,Rancho Springs Medical Center,,,www.ranchospringsmedcenter.com,501(c)(3),Nonprofit - Incorporated,2001,Active
73501824,Ray Of Hope Ministries,,,www.rayofhopeministries.org,None or unknown,Faith-based,,Inactive
73495891,REACH,,,reachus.org,501(c)(3),Nonprofit - Incorporated,1982,Active
7422284,REACH,,,https://www.stcatherineofsienaparish.org/,501(c)(3),Faith-based,,Active
7422411,Reach Out,951-465-4564,909-982-8642,www.we-reachout.org,501(c)(3),Nonprofit - Incorporated,1970,Active
7422283,Reach Out Morongo Basin,,,www.reachoutmb.org,501(c)(3),Nonprofit - Incorporated,1998,Active
73501864,Reaching New Heights Foundation,,,http://reachingnewheightsfoundation.com/,501(c)(3),Nonprofit - Incorporated,2013,Active
78695162,Rebirth Homes,,,www.rebirthhomes.com,501(c)(3),Nonprofit - Incorporated,,Active
75004681,Redeemer Church,,,https://www.redeemerhd.com/,None or unknown,Faith-based,,Active
64372062,Redeemer Lutheran Church,909-986-2615,909-986-0757,www.redeemer4me.com,501(c)(3),Faith-based,,Active
7422550,Redlands Community Hospital,,909-335-6497,www.redlandshospital.org,501(c)(3),Commercial,1927,Active
7422293,Redlands Day Nursery,,909-792-4716,www.redlandsdaynursery.com,501(c)(3),Nonprofit - Incorporated,,Active
7422290,Redlands Unified School District,,909-307-5324,www.redlands.k12.ca.us,None or unknown,Government - City,,Active
7422612,RedRover,,916-378-5098,www.redrover.org,501(c)(3),Nonprofit - Incorporated,1987,Active
94571493,Redwood Counseling,,,http://redwoodcounseling.com,Commercial,Commercial,,Active
59105804,Reentry Coordinating and Housing Supportive Services,,,https://rechss.org/,501(c)(3),Nonprofit - Incorporated,2016,Active
85179436,Refuge Pregnancy Center,,,https://www.refugepregnancycenter.org/,501(c)(3),Nonprofit - Incorporated,,Active
73500500,Reliance Hospice,,760-406-6064,www.reliancehospice.net,None or unknown,Private Practice,,Active
86683235,Relief Foundation for Veterans,,,https://reliefforvets.org/,501(c)(3),Nonprofit - Incorporated,,Active
88991397,Renewing Hope Strategies,,,https://www.renewinghopestrategies.org/,501(c)(3),Nonprofit - Incorporated,2023,Active
73496106,Renu Hope Foundation,,,www.renuhope.org,501(c)(3),Nonprofit - Incorporated,,Active
94469740,Rescue Her 33,,,,501(c)(3),Nonprofit - Incorporated,2021,Active
7422493,Rescue Mission Alliance Victor Valley,,760-955-6644,www.vvrescuemission.org,501(c)(3),Nonprofit - Incorporated,,Active
86641240,Research For Life,,,https://www.researchforlife.org/,None or unknown,None or unknown,,Active
87878760,Reset Faith Church,,951-358-0955,https://resetfaithchurch.org/,501(c)(3),Faith-based,,Active
73501653,Resource Oversight and Guidance Services,,800-609-3166,www.rogservices.org,501(c)(3),Nonprofit - Incorporated,2010,Active
93599505,Restart Journey,,,,501(c)(3),Nonprofit - Incorporated,,Active
7422901,Restoration House of Refuge,,909-495-1750,https://www.u-turnatrestorationhouse.org/,501(c)(3),Nonprofit - Incorporated,2008,Active
72380193,Restore Unity,,,www.restoreunity.org,501(c)(3),Nonprofit - Incorporated,2018,Active
53773072,Restoring Hope,,,https://www.facebook.com/RestoringHopeNP/,501(c)(3),Faith-based,2016,Active
75005315,Restoring Hope Community Services,,,www.restoringhopecommunityservices.org,501(c)(3),Nonprofit - Incorporated,,Inactive
23412219,Revolution Youth Advocates,,,www.revyouthadvocates.org,501(c)(3),Nonprofit - Incorporated,2012,Inactive
41405088,ReWritten,,,www.rewritten.org,501(c)(3),Nonprofit - Incorporated,2013,Active
73495905,RI International,951-509-2499,602-650-1616,www.riinternational.com,501(c)(3),Nonprofit - Incorporated,1990,Active
7422730,Rialto Branch Library,,,www.sbcounty.gov,None or unknown,Government - City,,Active
16867138,Rialto Clinica Medica Familiar,909-988-3288,909-877-0008,www.cmfmedical.net,Commercial,Private Practice,1994,Active
41210496,Rialto Family Health Services,,,https://www.rialtofamilyhealthservices.com/services,501(c)(3),Nonprofit - Incorporated,2014,Active
7422433,Rialto Unified School District,,,www.rialto.k12.ca.us,None or unknown,Special District,,Active
34940563,Ridgecrest Regional Hospital,,,www.rrh.org,501(c)(3),Nonprofit - Incorporated,1965,Active
73496181,RightCare Childhood Language Center of Coachella Valley,,760-341-6209,www.goldritecarecenter.org,501(c)(3),Nonprofit - Incorporated,1948,Active
7422299,Rim Family Services,,909-336-0990,www.rimfamilyservices.org,501(c)(3),Nonprofit - Incorporated,1991,Active
7422629,Rim of the World Recreation and Park District,,,www.rim-rec.org,501(c)(3),Special District,,Active
7422434,Rim of the World Unified School District,,909-336-4161,www.rimsd.k12.ca.us,None or unknown,Government - City,,Active
69525574,Rios De Vida,,,https://iglesiariosdevida.wordpress.com/,None or unknown,Faith-based,,Inactive
7422827,RISE Interpreting,951-208-6886,951-335-0064,www.riseinterpreting.com,Commercial,Commercial,2007,Active
53793386,Rise of a Fallen Angel,,,https://riseofafallenangel1.org/,501(c)(3),Nonprofit - Incorporated,2016,Active
93887632,Rising Star Business Academy,,,https://www.rsbacademy.org/,501(c)(3),Nonprofit - Incorporated,2011,Active
75859559,RiverCrust Deli,,,www.rivercrustdelimenu.com,Commercial,Commercial,2015,Inactive
73496224,Riverside - Corona Resource Conservation District,,951-683-3814,https://www.rcrcd.org/,None or unknown,Special District,,Active
73496064,Riverside Adult School,,951-328-2523,www.ras.riversideunified.org,Commercial,Government - City,,Active
73496002,Riverside Alano Club,,,https://aainlandempire.org/,None or unknown,Nonprofit - Incorporated,,Active
73496003,Riverside Area Rape Crisis Center,,951-686-0839,www.rarcc.org,501(c)(3),Nonprofit - Incorporated,1973,Active
73496149,Riverside Art Museum,,951-684-7332,www.riversideartmuseum.org,501(c)(3),"Private, Nonprofit",,Active
73502065,Riverside Arts Academy,,,www.riversideartsacademy.com,501(c)(3),Nonprofit - Incorporated,2014,Active
73496004,Riverside City Mission,,,www.riversidecitymission.org,501(c)(3),Faith-based,,Active
73496005,Riverside Community College District,,,www.rcc.edu,501(c)(3),Government - State,1975,Active
73496097,Riverside Community Health Foundation,,,www.rchf.org,501(c)(3),Nonprofit - Incorporated,,Active
34693398,Riverside Community Hospital,951-788-3530,951-788-3201,www.riversidecommunityhospital.com,None or unknown,None or unknown,,Active
73496215,Riverside County Assessor - County Clerk Recorder,,,www.rivcoacr.org,None or unknown,Government - County,,Active
73501012,Riverside County Black Chamber of Commerce,,,www.cbhw.info,Registered charity,Nonprofit - Unincorporated,2011,Inactive
73496055,Riverside County Department of Animal Services,951-358-7302,951-358-7300,www.rcdas.org,None or unknown,Government - County,1898,Active
73496102,Riverside County Department of Child Support Services,,,https://rivcodcss.com,None or unknown,Government - County,,Active
73496155,Riverside County Department of Environmental Health,,,www.rivcoeh.org/,None or unknown,Government - County,,Active
73333796,Riverside County Department of Public Social Services - Adult Services Division,888-960-4477,,https://rivcodpss.org/adult-services,None or unknown,Government - County,,Active
73240717,Riverside County Department of Public Social Services - Childrens Services Division,800-303-0001,,https://rivcodpss.org/office-locations/childrens-services-division,None or unknown,Government - County,,Active
73496011,Riverside County Department of Veterans Services,,951-955-3063,https://rivcoveterans.org/,None or unknown,Government - County,,Active
73496269,Riverside County Department of Waste Resources,,951-486-3205,www.rcwaste.org,None or unknown,Government - County,,Active
73495935,Riverside County District Attorney,,,www.rivcoda.org,None or unknown,Government - County,,Active
75373954,Riverside County Family Resource Centers,,951-248-0079,https://rccfc.org/,None or unknown,Government - County,,Active
73496232,Riverside County Fire Department,951-940-6985,,www.rvcfire.org,None or unknown,Government - County,,Active
73496202,Riverside County Flood Control and Water Conservation District,,951-788-9965,www.rcflood.org,None or unknown,Government - County,1945,Active
73495955,Riverside County Housing Authority,,951-343-5608,www.harivco.org,None or unknown,Government - County,,Active
73496008,Riverside County Information Line,,,www.rivco.org,None or unknown,Public-County,,Active
73496288,Riverside County Injury Prevention Services Department,,951-358-7175,www.ruhealth.org/public-health/injury-prevention-services,None or unknown,Government - County,2001,Active
73495968,Riverside County Law Library,,951-368-0185,www.rclawlibrary.org/,None or unknown,Government - County,,Active
73496017,Riverside County Library System,,951-369-6801,www.rivlib.net,None or unknown,Government - County,,Active
